round,center,acc,prec0,rec0,auroc,auprc,f1macro
29,443,0.94160587,0.71428573,0.45454547,0.9473304473304474,0.5789903960285352,0.7621527777777778
29,458,0.9140625,0.72727275,0.5,0.9140625,0.6630655138650605,0.772278829047388
29,338,0.928,0.5,0.5555556,0.9386973180076628,0.6112870298585908,0.7436773752563226
29,252,0.9074074,0.71428573,0.3846154,0.8137651821862348,0.5271603521636458,0.7244897959183674
29,122,0.9811321,1.0,0.7777778,0.9896907216494846,0.9221500721500722,0.9323979591836735
29,300,0.9230769,0.4,0.2857143,0.792341678939617,0.32956142116589876,0.6462585034013605
29,188,0.92156863,0.6666667,0.4,0.8880434782608695,0.5797743098759722,0.7287234042553192
29,73,0.99019605,nan,0.0,1.0,1.0,0.4975369458128079
30,264,0.9554455,0.6,0.54545456,0.9252736792003808,0.45712709850891287,0.7739649384558001
30,420,0.9319728,0.65,0.8125,0.982824427480916,0.8851703757444247,0.8417312661498708
30,443,0.94160587,0.71428573,0.45454547,0.9502164502164503,0.6220092593491227,0.7621527777777778
30,458,0.9140625,0.72727275,0.5,0.9135044642857143,0.6364295460869611,0.772278829047388
30,338,0.944,0.5833333,0.7777778,0.9415708812260536,0.6245122624803752,0.8180494905385736
30,252,0.9074074,0.71428573,0.3846154,0.8072874493927125,0.539485780562896,0.7244897959183674
30,122,0.990566,1.0,0.8888889,0.993127147766323,0.9539682539682539,0.9680241327300151
30,300,0.9230769,0.4,0.2857143,0.7997054491899853,0.3307939939668248,0.6462585034013605
30,188,0.9019608,0.5,0.4,0.8934782608695653,0.5899834218928646,0.6953405017921147
30,73,0.99019605,nan,0.0,1.0,1.0,0.4975369458128079
31,264,0.9554455,0.6,0.54545456,0.9295573536411232,0.4742342347503783,0.7739649384558001
31,420,0.95238096,0.7368421,0.875,0.9823473282442747,0.8850968676633661,0.8864864864864865
31,443,0.94160587,0.71428573,0.45454547,0.9466089466089466,0.6144083114464506,0.7621527777777778
31,458,0.90625,0.6666667,0.5,0.9135044642857143,0.6514731528090427,0.7593984962406015
31,338,0.936,0.54545456,0.6666667,0.946360153256705,0.6303276746667552,0.7826086956521738
31,252,0.9166667,0.75,0.46153846,0.811336032388664,0.5588252640303046,0.7626373626373626
31,122,0.9716981,0.875,0.7777778,0.9896907216494845,0.9200706700706702,0.9040723981900453
31,300,0.9230769,0.4,0.2857143,0.8055964653902798,0.3341202253469977,0.6462585034013605
31,188,0.9019608,0.5,0.4,0.8989130434782608,0.5976156853784429,0.6953405017921147
31,73,1.0,1.0,1.0,1.0,1.0,1.0
32,264,0.95049506,0.54545456,0.54545456,0.9305092812946215,0.4912573080185685,0.7596382674916706
32,420,0.9455782,0.7222222,0.8125,0.9813931297709924,0.8735041301752624,0.8669683257918552
32,443,0.94160587,0.71428573,0.45454547,0.9451659451659452,0.574347274570734,0.7621527777777778
32,458,0.90625,0.6666667,0.5,0.9129464285714286,0.6962442536068341,0.7593984962406015
32,338,0.928,0.5,0.6666667,0.9367816091954023,0.6171552054008194,0.7660636306924516
32,252,0.8981481,0.6,0.46153846,0.8089068825910932,0.543819758532598,0.7323721558909664
32,122,0.9622642,0.7777778,0.7777778,0.9919816723940434,0.9353344186677521,0.8785796105383734
32,300,0.9230769,0.4,0.2857143,0.792341678939617,0.3305509498366641,0.6462585034013605
32,188,0.9019608,0.5,0.4,0.892391304347826,0.595995540393448,0.6953405017921147
32,73,1.0,1.0,1.0,1.0,1.0,1.0
33,264,0.9554455,0.6,0.54545456,0.9366968110423606,0.4988533729174076,0.7739649384558001
33,420,0.9455782,0.7,0.875,0.982824427480916,0.8835251485539314,0.8733850129198966
33,443,0.94160587,0.71428573,0.45454547,0.9408369408369408,0.596115553027817,0.7621527777777778
33,458,0.90625,0.6666667,0.5,0.9196428571428572,0.70463106655574,0.7593984962406015
33,338,0.936,0.54545456,0.6666667,0.9434865900383143,0.6307602890936224,0.7826086956521738
33,252,0.8796296,0.5,0.3846154,0.7838056680161942,0.4648254170243352,0.6837125478711421
33,122,0.9433962,0.6363636,0.7777778,0.988545246277205,0.9142755392755393,0.834375
33,300,0.9230769,0.4,0.2857143,0.7997054491899852,0.3346257355731646,0.6462585034013605
33,188,0.92156863,0.6666667,0.4,0.8923913043478261,0.5885317977229741,0.7287234042553192
33,73,1.0,1.0,1.0,1.0,1.0,1.0
34,264,0.95049506,0.54545456,0.54545456,0.9328891004283675,0.4942963352522157,0.7596382674916706
34,420,0.93877554,0.6666667,0.875,0.9799618320610688,0.8852971700842905,0.8608686507519192
34,443,0.94160587,0.71428573,0.45454547,0.9451659451659452,0.6310039805395843,0.7621527777777778
34,458,0.8984375,0.6363636,0.4375,0.91015625,0.6656775779078264,0.7308749797832768
34,338,0.936,0.53846157,0.7777778,0.9568965517241379,0.6311030944364278,0.8006379585326954
34,252,0.8981481,0.6,0.46153846,0.8388663967611337,0.5813111025012858,0.7323721558909664
34,122,0.9622642,0.7777778,0.7777778,0.9896907216494845,0.9120920745920746,0.8785796105383734
34,300,0.9230769,0.4,0.2857143,0.7879234167893961,0.3247171142479266,0.6462585034013605
34,188,0.9117647,0.5714286,0.4,0.9010869565217392,0.6057747888427402,0.7112299465240641
34,73,1.0,1.0,1.0,1.0,1.0,1.0
35,264,0.95049506,0.54545456,0.54545456,0.9381247025226083,0.49778623500646924,0.7596382674916706
35,420,0.93877554,0.68421054,0.8125,0.9847328244274809,0.9012291931347638,0.854054054054054
35,443,0.94160587,0.71428573,0.45454547,0.9430014430014431,0.6251005947393531,0.7621527777777778
35,458,0.9140625,0.6923077,0.5625,0.9140625,0.6890747353392048,0.786115752696339
35,338,0.952,0.6363636,0.7777778,0.9559386973180077,0.6379135352895184,0.8369565217391304
35,252,0.8981481,0.5833333,0.53846157,0.7975708502024291,0.5421065902887869,0.7512041884816754
35,122,0.9433962,0.6363636,0.7777778,0.986254295532646,0.884885484885485,0.834375
35,300,0.9230769,0.4,0.2857143,0.7820324005891016,0.32549553430004746,0.6462585034013605
35,188,0.92156863,0.6666667,0.4,0.9010869565217392,0.5999326521091226,0.7287234042553192
35,73,1.0,1.0,1.0,1.0,1.0,1.0
36,264,0.95049506,0.54545456,0.54545456,0.9300333174678723,0.4770202375278134,0.7596382674916706
36,420,0.9319728,0.65,0.8125,0.9737595419847328,0.8523441017081639,0.8417312661498708
36,443,0.94160587,0.71428573,0.45454547,0.9401154401154401,0.6303420663543783,0.7621527777777778
36,458,0.90625,0.6666667,0.5,0.9185267857142857,0.6816792193510934,0.7593984962406015
36,338,0.936,0.54545456,0.6666667,0.9559386973180076,0.6394988327081492,0.7826086956521738
36,252,0.9074074,0.6666667,0.46153846,0.7829959514170041,0.46661438437531066,0.746954076850984
36,122,0.9811321,0.8181818,1.0,0.9942726231386024,0.9404501362834696,0.9447916666666667
36,300,0.91346157,0.25,0.14285715,0.7687776141384388,0.31726554298272636,0.5680664513151823
36,188,0.92156863,0.6666667,0.4,0.9021739130434783,0.5861371861371861,0.7287234042553192
36,73,1.0,1.0,1.0,1.0,1.0,1.0
37,264,0.95049506,0.54545456,0.54545456,0.9319371727748691,0.4890934764012972,0.7596382674916706
37,420,0.9455782,0.6666667,1.0,0.9856870229007634,0.893298428513622,0.884251968503937
37,443,0.94160587,0.71428573,0.45454547,0.9408369408369409,0.6330091522279179,0.7621527777777778
37,458,0.90625,0.6666667,0.5,0.9174107142857144,0.7011127490944541,0.7593984962406015
37,338,0.944,0.5833333,0.7777778,0.9530651340996168,0.6347610576688816,0.8180494905385736
37,252,0.8981481,0.6,0.46153846,0.7991902834008098,0.5256152803733223,0.7323721558909664
37,122,0.9716981,0.8,0.8888889,0.9931271477663229,0.9290965207631874,0.9132806108535587
37,300,0.91346157,0.25,0.14285715,0.7746686303387333,0.3091399977771059,0.5680664513151823
37,188,0.92156863,0.6666667,0.4,0.8989130434782608,0.5785730245196189,0.7287234042553192
37,73,1.0,1.0,1.0,1.0,1.0,1.0
38,264,0.95049506,0.5555556,0.45454547,0.9324131366016183,0.5160457273337935,0.7369791666666667
38,420,0.92517006,0.6086956,0.875,0.9790076335877863,0.8764923923699391,0.8374057315233786
38,443,0.93430656,0.625,0.45454547,0.9408369408369408,0.6329895278661882,0.7455108359133127
38,458,0.9140625,0.6923077,0.5625,0.9073660714285714,0.6699351874665549,0.786115752696339
38,338,0.936,0.53846157,0.7777778,0.9511494252873564,0.6229421717295816,0.8006379585326954
38,252,0.8796296,0.5,0.3846154,0.7878542510121458,0.5335019916190644,0.6837125478711421
38,122,0.9716981,0.8,0.8888889,0.9931271477663229,0.9290965207631874,0.9132806108535587
38,300,0.91346157,0.25,0.14285715,0.7687776141384389,0.30872187298947656,0.5680664513151823
38,188,0.92156863,0.6666667,0.4,0.9021739130434783,0.5774186345738069,0.7287234042553192
38,73,1.0,1.0,1.0,1.0,1.0,1.0
39,264,0.9554455,0.625,0.45454547,0.9295573536411232,0.40480843635966035,0.7514695830485304
39,420,0.93877554,0.6666667,0.875,0.9766221374045801,0.862690633486275,0.8608686507519192
39,443,0.94160587,0.71428573,0.45454547,0.937950937950938,0.6293434287098028,0.7621527777777778
39,458,0.9140625,0.6923077,0.5625,0.9107142857142857,0.6924972798291105,0.786115752696339
39,338,0.944,0.5833333,0.7777778,0.9406130268199233,0.5825536844038757,0.8180494905385736
39,252,0.8518519,0.3846154,0.3846154,0.785425101214575,0.502442285459102,0.6502024291497975
39,122,0.9811321,0.8181818,1.0,0.995418098510882,0.9507896424563091,0.9447916666666667
39,300,0.91346157,0.25,0.14285715,0.7496318114874816,0.29460877275227154,0.5680664513151823
39,188,0.92156863,0.6666667,0.4,0.8978260869565218,0.6009511967808003,0.7287234042553192
39,73,1.0,1.0,1.0,1.0,1.0,1.0
40,264,0.95049506,0.5555556,0.45454547,0.9328891004283675,0.40797447860558256,0.7369791666666667
40,420,0.93877554,0.68421054,0.8125,0.978530534351145,0.8705319344211373,0.854054054054054
40,443,0.93430656,0.6666667,0.36363637,0.937950937950938,0.6198519363321153,0.7177843900205997
40,458,0.8984375,0.6363636,0.4375,0.8956473214285714,0.7074018462426782,0.7308749797832768
40,338,0.936,0.54545456,0.6666667,0.942528735632184,0.6039018486386907,0.7826086956521738
40,252,0.9259259,0.7777778,0.53846157,0.820242914979757,0.4860108276668882,0.7975632614807873
40,122,0.9716981,0.8,0.8888889,0.9908361970217641,0.914696106362773,0.9132806108535587
40,300,0.91346157,0.25,0.14285715,0.739322533136966,0.28257887794616277,0.5680664513151823
40,188,0.92156863,0.6666667,0.4,0.9010869565217392,0.6016420457010135,0.7287234042553192
40,73,1.0,1.0,1.0,1.0,1.0,1.0
41,264,0.9554455,0.625,0.45454547,0.9219419324131366,0.4488673416900615,0.7514695830485304
41,420,0.92517006,0.6086956,0.875,0.9794847328244275,0.8812083981147207,0.8374057315233786
41,443,0.93430656,0.6666667,0.36363637,0.9321789321789322,0.5689268735755018,0.7177843900205997
41,458,0.9140625,0.6923077,0.5625,0.8973214285714286,0.6660810671738121,0.786115752696339
41,338,0.936,0.53846157,0.7777778,0.946360153256705,0.5953140704366194,0.8006379585326954
41,252,0.8796296,0.5,0.46153846,0.7975708502024291,0.5215674048983194,0.7059685863874345
41,122,0.9622642,0.72727275,0.8888889,0.993127147766323,0.9363892280558948,0.8895833333333334
41,300,0.91346157,0.25,0.14285715,0.7290132547864506,0.2749969533350261,0.5680664513151823
41,188,0.92156863,0.6666667,0.4,0.8989130434782608,0.5969540105951396,0.7287234042553192
41,73,1.0,1.0,1.0,1.0,1.0,1.0
42,264,0.9554455,0.625,0.45454547,0.9262256068538791,0.477102794710876,0.7514695830485304
42,420,0.93877554,0.6666667,0.875,0.9794847328244274,0.8559529966113751,0.8608686507519192
42,443,0.9270073,0.5714286,0.36363637,0.9256854256854257,0.5869214972490373,0.7026909722222222
42,458,0.9140625,0.72727275,0.5,0.8939732142857143,0.7090125486051714,0.772278829047388
42,338,0.944,0.5833333,0.7777778,0.9655172413793103,0.6471164021164022,0.8180494905385736
42,252,0.8796296,nan,0.0,0.7651821862348179,0.466598692783737,0.46798029556650245
42,122,0.9622642,0.72727275,0.8888889,0.9908361970217641,0.914696106362773,0.8895833333333334
42,300,0.91346157,0.25,0.14285715,0.7172312223858616,0.27892762659605785,0.5680664513151823
42,188,0.9313725,0.8,0.4,0.9032608695652173,0.6189092938453543,0.7481481481481481
42,73,1.0,1.0,1.0,1.0,1.0,1.0
43,264,0.95049506,0.5555556,0.45454547,0.9176582579723941,0.5360131372834976,0.7369791666666667
43,420,0.9455782,0.6818182,0.9375,0.9823473282442748,0.8797536099343641,0.8791118421052632
43,443,0.93430656,0.625,0.45454547,0.9235209235209236,0.563703652763788,0.7455108359133127
43,458,0.8984375,0.6363636,0.4375,0.8833705357142858,0.6869854848982091,0.7308749797832768
43,338,0.944,0.5833333,0.7777778,0.9415708812260536,0.6253285868977358,0.8180494905385736
43,252,0.8888889,0.54545456,0.46153846,0.8129554655870446,0.5065342398037808,0.71875
43,122,0.9622642,0.72727275,0.8888889,0.993127147766323,0.9409306742640078,0.8895833333333334
43,300,0.91346157,0.25,0.14285715,0.7290132547864506,0.2820074003406552,0.5680664513151823
43,188,0.9313725,0.8,0.4,0.9043478260869564,0.6154922904356507,0.7481481481481481
43,73,1.0,1.0,1.0,1.0,1.0,1.0
44,264,0.95049506,0.5555556,0.45454547,0.9267015706806283,0.5459839693203408,0.7369791666666667
44,420,0.93877554,0.68421054,0.8125,0.9775763358778625,0.8484828695882128,0.854054054054054
44,443,0.93430656,0.6666667,0.36363637,0.9227994227994227,0.5710180167011286,0.7177843900205997
44,458,0.8984375,0.6666667,0.375,0.8772321428571429,0.6783819664900828,0.7118614718614719
44,338,0.936,0.54545456,0.6666667,0.921455938697318,0.49947963710218607,0.7826086956521738
44,252,0.8518519,0.3846154,0.3846154,0.7789473684210526,0.4894566354783613,0.6502024291497975
44,122,0.9622642,0.72727275,0.8888889,0.9873997709049256,0.9030693843193842,0.8895833333333334
44,300,0.8942308,0.16666667,0.14285715,0.7069219440353461,0.2642810010459188,0.5487179487179488
44,188,0.9313725,0.8,0.4,0.8999999999999999,0.5996406945737441,0.7481481481481481
44,73,1.0,1.0,1.0,1.0,1.0,1.0
45,264,0.95049506,0.5555556,0.45454547,0.9195621132793907,0.5183776950526955,0.7369791666666667
45,420,0.93877554,0.6666667,0.875,0.9809160305343512,0.8749460687647295,0.8608686507519192
45,443,0.9270073,0.5714286,0.36363637,0.9090909090909091,0.548227138985829,0.7026909722222222
45,458,0.8984375,0.6363636,0.4375,0.8800223214285714,0.6884370035848801,0.7308749797832768
45,338,0.936,0.53846157,0.7777778,0.946360153256705,0.6142756934423601,0.8006379585326954
45,252,0.8425926,0.375,0.46153846,0.7716599190283402,0.42662074142234263,0.6614420062695925
45,122,0.9433962,0.6363636,0.7777778,0.9873997709049255,0.8938361021694357,0.834375
45,300,0.8942308,0.16666667,0.14285715,0.7054491899852725,0.2658544189845474,0.5487179487179488
45,188,0.92156863,0.6666667,0.4,0.907608695652174,0.6290581624633348,0.7287234042553192
45,73,1.0,1.0,1.0,1.0,1.0,1.0
46,264,0.9554455,0.625,0.45454547,0.9214659685863874,0.5573140801322813,0.7514695830485304
46,420,0.93877554,0.68421054,0.8125,0.9799618320610687,0.8454177016277926,0.854054054054054
46,443,0.94160587,0.71428573,0.45454547,0.9206349206349207,0.5428152792164075,0.7621527777777778
46,458,0.921875,0.75,0.5625,0.8722098214285714,0.6868649201856044,0.7994987468671679
46,338,0.928,0.5,0.7777778,0.9415708812260537,0.5706159986861741,0.784524037540701
46,252,0.8611111,0.41666666,0.3846154,0.822672064777328,0.4087665643436171,0.6607329842931937
46,122,0.9528302,0.6666667,0.8888889,0.9873997709049256,0.8822365905699239,0.8678633757167789
46,300,0.88461536,0.14285715,0.14285715,0.6921944035346097,0.2574088254309527,0.540500736377025
46,188,0.9313725,0.8,0.4,0.9032608695652173,0.6230450371129884,0.7481481481481481
46,73,1.0,1.0,1.0,1.0,1.0,1.0
47,264,0.95049506,0.5555556,0.45454547,0.9181342217991433,0.5062063853460445,0.7369791666666667
47,420,0.93877554,0.68421054,0.8125,0.9766221374045801,0.8496974134517983,0.854054054054054
47,443,0.94160587,0.71428573,0.45454547,0.9177489177489176,0.5227914623953183,0.7621527777777778
47,458,0.8984375,0.6666667,0.375,0.8677455357142857,0.6741463220381649,0.7118614718614719
47,338,0.936,0.54545456,0.6666667,0.9454022988505747,0.558376090832231,0.7826086956521738
47,252,0.8888889,0.5555556,0.3846154,0.8105263157894737,0.46927166147892063,0.6963448922211809
47,122,0.9433962,0.6363636,0.7777778,0.979381443298969,0.8551298279368456,0.834375
47,300,0.88461536,0.14285715,0.14285715,0.7187039764359352,0.2807358294819413,0.540500736377025
47,188,0.9313725,0.8,0.4,0.9184782608695652,0.6497275013064486,0.7481481481481481
47,73,1.0,1.0,1.0,1.0,1.0,1.0
48,264,0.9554455,0.625,0.45454547,0.9152784388386482,0.5576363953423655,0.7514695830485304
48,420,0.92517006,0.61904764,0.8125,0.9708969465648855,0.797581152596338,0.8299505731412347
48,443,0.91240877,0.44444445,0.36363637,0.9170274170274171,0.4783623444234678,0.6763779527559055
48,458,0.8984375,0.6363636,0.4375,0.8828125,0.6421645725206937,0.7308749797832768
48,338,0.928,0.5,0.6666667,0.9233716475095786,0.5067085692085691,0.7660636306924516
48,252,0.9074074,0.71428573,0.3846154,0.7546558704453441,0.5416642389204938,0.7244897959183674
48,122,0.9528302,0.6666667,0.8888889,0.979381443298969,0.82204043233455,0.8678633757167789
48,300,0.90384614,0.2,0.14285715,0.7187039764359352,0.28325724234273414,0.5578231292517007
48,188,0.9313725,0.8,0.4,0.916304347826087,0.6590516033214392,0.7481481481481481
48,73,1.0,1.0,1.0,1.0,1.0,1.0
49,264,0.94554454,0.5,0.45454547,0.9138505473584008,0.5222119649529339,0.7237349247793112
49,420,0.93877554,0.68421054,0.8125,0.9790076335877862,0.8533986535945708,0.854054054054054
49,443,0.93430656,0.6666667,0.36363637,0.9076479076479076,0.4900890815284291,0.7177843900205997
49,458,0.8984375,0.6666667,0.375,0.8699776785714285,0.6471951582962807,0.7118614718614719
49,338,0.936,0.53846157,0.7777778,0.9434865900383143,0.6412994794165745,0.8006379585326954
49,252,0.8703704,0.46666667,0.53846157,0.7902834008097166,0.4461046699299033,0.7127659574468085
49,122,0.9433962,0.6363636,0.7777778,0.9828178694158075,0.8721727074668251,0.834375
49,300,0.88461536,0.14285715,0.14285715,0.6627393225331369,0.2417322548559776,0.540500736377025
49,188,0.9313725,0.8,0.4,0.9076086956521738,0.6490648813506509,0.7481481481481481
49,73,1.0,1.0,1.0,1.0,1.0,1.0
50,264,0.9207921,0.30769232,0.36363637,0.9005235602094241,0.25606565814779003,0.6456140350877193
50,420,0.9189189,0.6315789,0.7058824,0.9348899865289626,0.7555482245533887,0.8102564102564103
50,443,0.95620435,0.85714287,0.54545456,0.9783549783549783,0.7394379719972606,0.8216145833333333
50,458,0.8992248,0.6363636,0.4375,0.8512168141592921,0.6813560549304182,0.7311207311207311
50,338,0.9126984,0.45454547,0.5,0.7620689655172413,0.43639910709402574,0.7142857142857142
50,252,0.8981481,0.5625,0.6923077,0.9433198380566802,0.683575381944947,0.7809330628803246
50,122,0.9811321,0.8888889,0.8888889,0.9725085910652921,0.875687222526303,0.9392898052691867
50,300,0.99038464,1.0,0.85714287,0.9307805596465389,0.8744883697713886,0.958974358974359
50,188,0.93203884,0.61538464,0.8,0.9430107526881721,0.7234571266636484,0.8287004038964124
50,73,0.9708738,0.0,0.0,0.8019801980198019,0.046416788856304986,0.49261083743842365
